IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,CZE,Czechia,Year,2007,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,22.9,,,19.4,,26.8,22.9 [19.4 – 26.8],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,CZE,Czechia,Year,2006,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,22.6,,,19.1,,26.4,22.6 [19.1 – 26.4],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,CZE,Czechia,Year,2005,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,22.3,,,18.8,,26.1,22.3 [18.8 – 26.1],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,CZE,Czechia,Year,2004,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,22,,,18.5,,25.7,22 [18.5 – 25.7],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,CZE,Czechia,Year,2003,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,21.7,,,18.3,,25.4,21.7 [18.3 – 25.4],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,CZE,Czechia,Year,2002,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,21.5,,,18,,25.2,21.5 [18 – 25.2],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,CZE,Czechia,Year,2001,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,21.2,,,17.8,,24.9,21.2 [17.8 – 24.9],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,DNK,Denmark,Year,2013,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,18.5,,,15.6,,21.6,18.5 [15.6 – 21.6],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,DNK,Denmark,Year,2012,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,18.1,,,15.3,,21,18.1 [15.3 – 21],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,DNK,Denmark,Year,2011,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,17.8,,,15.1,,20.6,17.8 [15.1 – 20.6],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,DNK,Denmark,Year,2010,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,17.4,,,14.8,,20.2,17.4 [14.8 – 20.2],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,DNK,Denmark,Year,2009,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,17.1,,,14.5,,19.7,17.1 [14.5 – 19.7],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,DNK,Denmark,Year,2008,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,16.7,,,14.3,,19.3,16.7 [14.3 – 19.3],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,DNK,Denmark,Year,2007,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,16.4,,,14,,18.9,16.4 [14 – 18.9],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,DNK,Denmark,Year,2006,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,16,,,13.7,,18.6,16 [13.7 – 18.6],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,DNK,Denmark,Year,2005,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,15.7,,,13.3,,18.2,15.7 [13.3 – 18.2],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,DNK,Denmark,Year,2004,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,15.3,,,13,,17.9,15.3 [13 – 17.9],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,DNK,Denmark,Year,2003,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,15,,,12.7,,17.5,15 [12.7 – 17.5],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,DNK,Denmark,Year,2002,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,14.7,,,12.4,,17.2,14.7 [12.4 – 17.2],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,DNK,Denmark,Year,2001,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,14.4,,,12.1,,16.8,14.4 [12.1 – 16.8],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,EST,Estonia,Year,2013,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,20.4,,,17.4,,23.7,20.4 [17.4 – 23.7],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,EST,Estonia,Year,2012,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,20.1,,,17.3,,23.2,20.1 [17.3 – 23.2],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,EST,Estonia,Year,2011,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,19.9,,,17.1,,22.9,19.9 [17.1 – 22.9],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,EST,Estonia,Year,2010,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,19.6,,,17,,22.5,19.6 [17 – 22.5],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,EST,Estonia,Year,2009,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,19.4,,,16.8,,22.1,19.4 [16.8 – 22.1],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,EST,Estonia,Year,2008,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,19.1,,,16.6,,21.8,19.1 [16.6 – 21.8],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,EST,Estonia,Year,2007,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,18.9,,,16.4,,21.5,18.9 [16.4 – 21.5],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,EST,Estonia,Year,2006,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,18.6,,,16.2,,21.2,18.6 [16.2 – 21.2],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,EST,Estonia,Year,2005,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,18.4,,,16,,21,18.4 [16 – 21],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,EST,Estonia,Year,2004,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,18.2,,,15.8,,20.7,18.2 [15.8 – 20.7],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,EST,Estonia,Year,2003,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,18,,,15.6,,20.5,18 [15.6 – 20.5],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,EST,Estonia,Year,2002,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,17.8,,,15.4,,20.3,17.8 [15.4 – 20.3],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,EST,Estonia,Year,2001,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,17.6,,,15.2,,20.1,17.6 [15.2 – 20.1],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,FIN,Finland,Year,2013,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,21.1,,,18.4,,23.9,21.1 [18.4 – 23.9],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,FIN,Finland,Year,2012,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,20.7,,,18.2,,23.4,20.7 [18.2 – 23.4],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,FIN,Finland,Year,2011,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,20.3,,,18,,22.9,20.3 [18 – 22.9],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,FIN,Finland,Year,2010,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,20,,,17.7,,22.4,20 [17.7 – 22.4],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,FIN,Finland,Year,2009,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,19.6,,,17.4,,21.9,19.6 [17.4 – 21.9],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,FIN,Finland,Year,2008,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,19.3,,,17.1,,21.5,19.3 [17.1 – 21.5],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,FIN,Finland,Year,2007,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,18.9,,,16.8,,21.1,18.9 [16.8 – 21.1],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,FIN,Finland,Year,2006,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,18.5,,,16.5,,20.7,18.5 [16.5 – 20.7],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,FIN,Finland,Year,2005,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,18.2,,,16.1,,20.3,18.2 [16.1 – 20.3],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,FIN,Finland,Year,2004,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,17.8,,,15.8,,20,17.8 [15.8 – 20],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,FIN,Finland,Year,2003,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,17.5,,,15.4,,19.6,17.5 [15.4 – 19.6],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,FIN,Finland,Year,2002,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,17.1,,,15.1,,19.2,17.1 [15.1 – 19.2],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,FIN,Finland,Year,2001,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,16.7,,,14.7,,18.8,16.7 [14.7 – 18.8],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,FRA,France,Year,2013,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,20.4,,,16.8,,24.2,20.4 [16.8 – 24.2],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,FRA,France,Year,2012,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,20.1,,,16.6,,23.6,20.1 [16.6 – 23.6],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,FRA,France,Year,2011,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,19.7,,,16.4,,23.1,19.7 [16.4 – 23.1],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,FRA,France,Year,2010,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,19.3,,,16.1,,22.6,19.3 [16.1 – 22.6],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,FRA,France,Year,2009,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,19,,,15.8,,22.2,19 [15.8 – 22.2],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,FRA,France,Year,2008,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,18.6,,,15.5,,21.8,18.6 [15.5 – 21.8],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,FRA,France,Year,2007,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,18.3,,,15.2,,21.4,18.3 [15.2 – 21.4],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,FRA,France,Year,2006,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,17.9,,,15,,21,17.9 [15 – 21],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,FRA,France,Year,2005,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,17.6,,,14.7,,20.6,17.6 [14.7 – 20.6],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,FRA,France,Year,2004,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,17.2,,,14.4,,20.2,17.2 [14.4 – 20.2],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,FRA,France,Year,2003,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,16.9,,,14.1,,19.8,16.9 [14.1 – 19.8],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,FRA,France,Year,2002,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,16.5,,,13.8,,19.5,16.5 [13.8 – 19.5],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,FRA,France,Year,2001,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,16.2,,,13.5,,19.1,16.2 [13.5 – 19.1],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,DEU,Germany,Year,2013,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,21.1,,,18.3,,23.9,21.1 [18.3 – 23.9],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,DEU,Germany,Year,2012,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,20.7,,,18.1,,23.3,20.7 [18.1 – 23.3],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,DEU,Germany,Year,2011,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,20.3,,,17.8,,22.8,20.3 [17.8 – 22.8],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,DEU,Germany,Year,2010,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,19.9,,,17.6,,22.2,19.9 [17.6 – 22.2],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,DEU,Germany,Year,2009,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,19.5,,,17.3,,21.8,19.5 [17.3 – 21.8],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,DEU,Germany,Year,2008,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,19.2,,,17.1,,21.3,19.2 [17.1 – 21.3],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,DEU,Germany,Year,2007,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,18.8,,,16.8,,20.9,18.8 [16.8 – 20.9],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,DEU,Germany,Year,2006,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,18.4,,,16.5,,20.5,18.4 [16.5 – 20.5],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,DEU,Germany,Year,2005,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,18,,,16.2,,20,18 [16.2 – 20],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,DEU,Germany,Year,2004,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,17.7,,,15.8,,19.7,17.7 [15.8 – 19.7],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,DEU,Germany,Year,2003,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,17.3,,,15.5,,19.3,17.3 [15.5 – 19.3],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,DEU,Germany,Year,2002,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,17,,,15.2,,18.9,17 [15.2 – 18.9],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,DEU,Germany,Year,2001,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,16.6,,,14.9,,18.5,16.6 [14.9 – 18.5],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,GRC,Greece,Year,2013,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,23.6,,,19.4,,28.2,23.6 [19.4 – 28.2],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,GRC,Greece,Year,2012,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,23.2,,,19.1,,27.6,23.2 [19.1 – 27.6],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,GRC,Greece,Year,2011,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,22.8,,,18.9,,27,22.8 [18.9 – 27],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,GRC,Greece,Year,2010,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,22.4,,,18.5,,26.6,22.4 [18.5 – 26.6],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,GRC,Greece,Year,2009,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,22,,,18.2,,26.1,22 [18.2 – 26.1],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,GRC,Greece,Year,2008,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,21.6,,,17.9,,25.6,21.6 [17.9 – 25.6],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,GRC,Greece,Year,2007,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,21.2,,,17.5,,25.1,21.2 [17.5 – 25.1],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,GRC,Greece,Year,2006,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,20.8,,,17.2,,24.6,20.8 [17.2 – 24.6],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,GRC,Greece,Year,2005,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,20.4,,,16.9,,24.2,20.4 [16.9 – 24.2],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,GRC,Greece,Year,2004,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,20,,,16.5,,23.8,20 [16.5 – 23.8],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,GRC,Greece,Year,2003,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,19.6,,,16.2,,23.4,19.6 [16.2 – 23.4],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,GRC,Greece,Year,2002,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,19.3,,,15.8,,22.9,19.3 [15.8 – 22.9],,,EN,2017-09-21T23:00:00.000Z
